uid,kind,mobId,speciesId,locationId,subzoneId,spaceId,level,blender_x,blender_y,blender_z,runtime_x,runtime_z,actor_radius,runtime_enabled
wv3:L09-C:MOB-47:007,ordinary,MOB-47,v3_void_devourer,L09,L09-C,surface,85,603,-588,283.93,603,588,1.05,false
wv3:L09-C:MOB-47:008,ordinary,MOB-47,v3_void_devourer,L09,L09-C,surface,85,597,-591,282.739,597,591,1.05,false
wv3:L09-C:MOB-47:009,ordinary,MOB-47,v3_void_devourer,L09,L09-C,surface,86,603,-591,286.037,603,591,1.05,false
wv3:L09-C:MOB-47:010,ordinary,MOB-47,v3_void_devourer,L09,L09-C,surface,86,585,-621,286.135,585,621,1.05,false
wv3:L09-C:MOB-47:011,ordinary,MOB-47,v3_void_devourer,L09,L09-C,surface,86,585,-618,286.39,585,618,1.05,false
wv3:L09-C:MOB-47:012,ordinary,MOB-47,v3_void_devourer,L09,L09-C,surface,86,588,-621,286.174,588,621,1.05,false
wv3:L09-C:MOB-47:013,ordinary,MOB-47,v3_void_devourer,L09,L09-C,surface,87,582,-621,286.189,582,621,1.05,false
wv3:L09-C:MOB-47:014,ordinary,MOB-47,v3_void_devourer,L09,L09-C,surface,87,585,-624,285.859,585,624,1.05,false
wv3:L09-C:MOB-47:015,ordinary,MOB-47,v3_void_devourer,L09,L09-C,surface,87,618,-600,287.348,618,600,1.05,false
wv3:L09-C:MOB-47:016,ordinary,MOB-47,v3_void_devourer,L09,L09-C,surface,87,615,-600,287.206,615,600,1.05,false
wv3:L09-C:MOB-47:017,ordinary,MOB-47,v3_void_devourer,L09,L09-C,surface,87,618,-603,287.002,618,603,1.05,false
wv3:L09-C:MOB-47:018,ordinary,MOB-47,v3_void_devourer,L09,L09-C,surface,88,618,-597,287.384,618,597,1.05,false
wv3:L09-C:MOB-47:019,ordinary,MOB-47,v3_void_devourer,L09,L09-C,surface,88,621,-600,287.177,621,600,1.05,false
wv3:L09-C:MOB-47:020,ordinary,MOB-47,v3_void_devourer,L09,L09-C,surface,88,615,-621,282.645,615,621,1.05,false
wv3:L09-C:MOB-47:021,ordinary,MOB-47,v3_void_devourer,L09,L09-C,surface,88,612,-621,283.664,612,621,1.05,false
wv3:L09-C:MOB-47:022,ordinary,MOB-47,v3_void_devourer,L09,L09-C,surface,89,615,-618,283.548,615,618,1.05,false
wv3:L09-C:MOB-47:023,ordinary,MOB-47,v3_void_devourer,L09,L09-C,surface,89,615,-624,281.784,615,624,1.05,false
wv3:L09-C:MOB-47:024,ordinary,MOB-47,v3_void_devourer,L09,L09-C,surface,89,618,-621,281.395,618,621,1.05,false
wv3:L09-C:MOB-47:025,ordinary,MOB-47,v3_void_devourer,L09,L09-C,surface,89,597,-636,279.548,597,636,1.05,false
wv3:L09-C:MOB-47:026,ordinary,MOB-47,v3_void_devourer,L09,L09-C,surface,90,597,-633,281.113,597,633,1.05,false
wv3:L09-C:MOB-47:027,ordinary,MOB-47,v3_void_devourer,L09,L09-C,surface,90,594,-636,279.467,594,636,1.05,false
wv3:L09-C:MOB-47:028,ordinary,MOB-47,v3_void_devourer,L09,L09-C,surface,90,597,-639,277.94,597,639,1.05,false
wv3:L09-C:MOB-47:029,ordinary,MOB-47,v3_void_devourer,L09,L09-C,surface,90,594,-633,281.166,594,633,1.05,false
wv3:L10-A:MOB-07:000,ordinary,MOB-07,v3_road_bandit,L10,L10-A,surface,12,-57,345,37.674,-57,-345,0.46,false
wv3:L10-A:MOB-07:001,ordinary,MOB-07,v3_road_bandit,L10,L10-A,surface,12,-57,348,35.14,-57,-348,0.46,false
wv3:L10-A:MOB-07:002,ordinary,MOB-07,v3_road_bandit,L10,L10-A,surface,12,-60,345,36.58,-60,-345,0.46,false
wv3:L10-A:MOB-07:003,ordinary,MOB-07,v3_road_bandit,L10,L10-A,surface,12,-54,345,38.823,-54,-345,0.46,false
wv3:L10-A:MOB-07:004,ordinary,MOB-07,v3_road_bandit,L10,L10-A,surface,12,-57,342,40.375,-57,-342,0.46,false
wv3:L10-A:MOB-07:005,ordinary,MOB-07,v3_road_bandit,L10,L10-A,surface,13,-69,360,30.485,-69,-360,0.46,false
wv3:L10-A:MOB-07:006,ordinary,MOB-07,v3_road_bandit,L10,L10-A,surface,13,-69,357,30.589,-69,-357,0.46,false
wv3:L10-A:MOB-07:007,ordinary,MOB-07,v3_road_bandit,L10,L10-A,surface,13,-66,360,30.387,-66,-360,0.46,false
wv3:L10-A:MOB-07:008,ordinary,MOB-07,v3_road_bandit,L10,L10-A,surface,13,-72,360,30.526,-72,-360,0.46,false
wv3:L10-A:MOB-07:009,ordinary,MOB-07,v3_road_bandit,L10,L10-A,surface,14,-69,363,30.416,-69,-363,0.46,false
wv3:L10-A:MOB-07:010,ordinary,MOB-07,v3_road_bandit,L10,L10-A,surface,14,-45,360,30.729,-45,-360,0.46,false
wv3:L10-A:MOB-07:011,ordinary,MOB-07,v3_road_bandit,L10,L10-A,surface,14,-45,357,32.185,-45,-357,0.46,false
wv3:L10-A:MOB-07:012,ordinary,MOB-07,v3_road_bandit,L10,L10-A,surface,14,-48,360,30.356,-48,-360,0.46,false
wv3:L10-A:MOB-07:013,ordinary,MOB-07,v3_road_bandit,L10,L10-A,surface,15,-42,360,31.229,-42,-360,0.46,false
wv3:L10-A:MOB-07:014,ordinary,MOB-07,v3_road_bandit,L10,L10-A,surface,15,-45,363,30.193,-45,-363,0.46,false
wv3:L10-A:MOB-07:015,ordinary,MOB-07,v3_road_bandit,L10,L10-A,surface,15,-72,333,42.133,-72,-333,0.46,false
wv3:L10-A:MOB-07:016,ordinary,MOB-07,v3_road_bandit,L10,L10-A,surface,15,-69,333,43.565,-69,-333,0.46,false
wv3:L10-A:MOB-07:017,ordinary,MOB-07,v3_road_bandit,L10,L10-A,surface,16,-72,336,39.681,-72,-336,0.46,false
wv3:L10-A:MOB-07:018,ordinary,MOB-07,v3_road_bandit,L10,L10-A,surface,16,-72,330,44.637,-72,-330,0.46,false
wv3:L10-A:MOB-07:019,ordinary,MOB-07,v3_road_bandit,L10,L10-A,surface,16,-75,333,40.629,-75,-333,0.46,false
wv3:L10-A:MOB-07:020,ordinary,MOB-07,v3_road_bandit,L10,L10-A,surface,16,-42,333,50.467,-42,-333,0.46,false
wv3:L10-A:MOB-07:021,ordinary,MOB-07,v3_road_bandit,L10,L10-A,surface,17,-45,333,50.547,-45,-333,0.46,false
wv3:L10-A:MOB-07:022,ordinary,MOB-07,v3_road_bandit,L10,L10-A,surface,17,-42,336,49.49,-42,-336,0.46,false
wv3:L10-A:MOB-07:023,ordinary,MOB-07,v3_road_bandit,L10,L10-A,surface,17,-45,336,49.129,-45,-336,0.46,false
wv3:L10-A:MOB-07:024,ordinary,MOB-07,v3_road_bandit,L10,L10-A,surface,17,-39,336,49.533,-39,-336,0.46,false
wv3:L10-A:MOB-09:000,ordinary,MOB-09,exile,L10,L10-A,surface,18,-3,315,31.767,-3,-315,0.46,false
wv3:L10-A:MOB-09:001,ordinary,MOB-09,exile,L10,L10-A,surface,18,-3,312,32.071,-3,-312,0.46,false
wv3:L10-A:MOB-09:002,ordinary,MOB-09,exile,L10,L10-A,surface,18,0,315,31.74,0,-315,0.46,false
wv3:L10-A:MOB-09:003,ordinary,MOB-09,exile,L10,L10-A,surface,18,-6,315,31.819,-6,-315,0.46,false
wv3:L10-A:MOB-09:004,ordinary,MOB-09,exile,L10,L10-A,surface,19,-3,318,31.496,-3,-318,0.46,false
wv3:L10-A:MOB-09:005,ordinary,MOB-09,exile,L10,L10-A,surface,19,9,300,32.618,9,-300,0.46,false
wv3:L10-A:MOB-09:006,ordinary,MOB-09,exile,L10,L10-A,surface,19,9,303,32.409,9,-303,0.46,false
wv3:L10-A:MOB-09:007,ordinary,MOB-09,exile,L10,L10-A,surface,19,6,300,32.952,6,-300,0.46,false
wv3:L10-A:MOB-09:008,ordinary,MOB-09,exile,L10,L10-A,surface,20,12,300,32.24,12,-300,0.46,false
wv3:L10-A:MOB-09:009,ordinary,MOB-09,exile,L10,L10-A,surface,20,9,297,32.854,9,-297,0.46,false
wv3:L10-A:MOB-09:010,ordinary,MOB-09,exile,L10,L10-A,surface,20,-15,300,34.383,-15,-300,0.46,false
wv3:L10-A:MOB-09:011,ordinary,MOB-09,exile,L10,L10-A,surface,21,-15,303,33.86,-15,-303,0.46,false
wv3:L10-A:MOB-09:012,ordinary,MOB-09,exile,L10,L10-A,surface,21,-12,300,34.16,-12,-300,0.46,false
wv3:L10-A:MOB-09:013,ordinary,MOB-09,exile,L10,L10-A,surface,21,-18,300,34.655,-18,-300,0.46,false
wv3:L10-A:MOB-09:014,ordinary,MOB-09,exile,L10,L10-A,surface,21,-15,297,34.959,-15,-297,0.46,false
wv3:L10-A:MOB-09:015,ordinary,MOB-09,exile,L10,L10-A,surface,22,12,327,30.786,12,-327,0.46,false
wv3:L10-A:MOB-09:016,ordinary,MOB-09,exile,L10,L10-A,surface,22,9,327,30.814,9,-327,0.46,false
wv3:L10-A:MOB-09:017,ordinary,MOB-09,exile,L10,L10-A,surface,22,12,324,30.978,12,-324,0.46,false
wv3:L10-A:MOB-09:018,ordinary,MOB-09,exile,L10,L10-A,surface,23,12,330,30.583,12,-330,0.46,false
wv3:L10-A:MOB-09:019,ordinary,MOB-09,exile,L10,L10-A,surface,23,15,327,30.712,15,-327,0.46,false
wv3:L10-A:MOB-09:020,ordinary,MOB-09,exile,L10,L10-A,surface,23,-18,327,41.163,-18,-327,0.46,false
wv3:L10-A:MOB-09:021,ordinary,MOB-09,exile,L10,L10-A,surface,23,-15,327,38.909,-15,-327,0.46,false
wv3:L10-A:MOB-09:022,ordinary,MOB-09,exile,L10,L10-A,surface,24,-18,324,39.218,-18,-324,0.46,false
wv3:L10-A:MOB-09:023,ordinary,MOB-09,exile,L10,L10-A,surface,24,-18,330,42.996,-18,-330,0.46,false
wv3:L10-A:MOB-09:024,ordinary,MOB-09,exile,L10,L10-A,surface,24,-21,327,43.345,-21,-327,0.46,false
wv3:L10-B:MOB-20:000,ordinary,MOB-20,undead,L10,L10-B,surface,30,84,465,27.638,84,-465,0.46,false
wv3:L10-B:MOB-20:001,ordinary,MOB-20,undead,L10,L10-B,surface,30,87,465,27.437,87,-465,0.46,false
wv3:L10-B:MOB-20:002,ordinary,MOB-20,undead,L10,L10-B,surface,30,84,468,27.542,84,-468,0.46,false
wv3:L10-B:MOB-20:003,ordinary,MOB-20,undead,L10,L10-B,surface,30,84,462,27.733,84,-462,0.46,false
wv3:L10-B:MOB-20:004,ordinary,MOB-20,undead,L10,L10-B,surface,30,81,465,28.044,81,-465,0.46,false
wv3:L10-B:MOB-20:005,ordinary,MOB-20,undead,L10,L10-B,surface,30,99,477,27.567,99,-477,0.46,false
wv3:L10-B:MOB-20:006,ordinary,MOB-20,undead,L10,L10-B,surface,31,96,477,27.388,96,-477,0.46,false
wv3:L10-B:MOB-20:007,ordinary,MOB-20,undead,L10,L10-B,surface,31,99,474,27.7,99,-474,0.46,false
wv3:L10-B:MOB-20:008,ordinary,MOB-20,undead,L10,L10-B,surface,31,99,480,27.378,99,-480,0.46,false
wv3:L10-B:MOB-20:009,ordinary,MOB-20,undead,L10,L10-B,surface,31,102,477,27.686,102,-477,0.46,false
wv3:L10-B:MOB-20:010,ordinary,MOB-20,undead,L10,L10-B,surface,31,99,453,27.401,99,-453,0.46,false
wv3:L10-B:MOB-20:011,ordinary,MOB-20,undead,L10,L10-B,surface,31,96,453,27.485,96,-453,0.46,false
wv3:L10-B:MOB-20:012,ordinary,MOB-20,undead,L10,L10-B,surface,32,99,456,27.517,99,-456,0.46,false
wv3:L10-B:MOB-20:013,ordinary,MOB-20,undead,L10,L10-B,surface,32,99,450,27.276,99,-450,0.46,false
wv3:L10-B:MOB-20:014,ordinary,MOB-20,undead,L10,L10-B,surface,32,102,453,27.293,102,-453,0.46,false
wv3:L10-B:MOB-20:015,ordinary,MOB-20,undead,L10,L10-B,surface,32,72,480,28.966,72,-480,0.46,false
wv3:L10-B:MOB-20:016,ordinary,MOB-20,undead,L10,L10-B,surface,32,72,477,29.505,72,-477,0.46,false
wv3:L10-B:MOB-20:017,ordinary,MOB-20,undead,L10,L10-B,surface,32,75,480,28.895,75,-480,0.46,false
wv3:L10-B:MOB-20:018,ordinary,MOB-20,undead,L10,L10-B,surface,33,69,480,29,69,-480,0.46,false
wv3:L10-B:MOB-20:019,ordinary,MOB-20,undead,L10,L10-B,surface,33,72,483,28.252,72,-483,0.46,false
wv3:L10-B:MOB-20:020,ordinary,MOB-20,undead,L10,L10-B,surface,33,72,450,29.751,72,-450,0.46,false
wv3:L10-B:MOB-20:021,ordinary,MOB-20,undead,L10,L10-B,surface,33,72,453,29.726,72,-453,0.46,false
wv3:L10-B:MOB-20:022,ordinary,MOB-20,undead,L10,L10-B,surface,33,75,450,29.384,75,-450,0.46,false
wv3:L10-B:MOB-20:023,ordinary,MOB-20,undead,L10,L10-B,surface,34,69,450,29.957,69,-450,0.46,false
wv3:L10-B:MOB-20:024,ordinary,MOB-20,undead,L10,L10-B,surface,34,72,447,29.778,72,-447,0.46,false
wv3:L10-B:MOB-20:025,ordinary,MOB-20,undead,L10,L10-B,surface,34,60,465,30,60,-465,0.46,false
wv3:L10-B:MOB-20:026,ordinary,MOB-20,undead,L10,L10-B,surface,34,63,465,30,63,-465,0.46,false
wv3:L10-B:MOB-20:027,ordinary,MOB-20,undead,L10,L10-B,surface,34,60,468,30,60,-468,0.46,false
wv3:L10-B:MOB-20:028,ordinary,MOB-20,undead,L10,L10-B,surface,34,60,462,30,60,-462,0.46,false
wv3:L10-B:MOB-20:029,ordinary,MOB-20,undead,L10,L10-B,surface,35,57,465,30,57,-465,0.46,false
wv3:L10-B:MOB-20:030,ordinary,MOB-20,undead,L10,L10-B,surface,35,87,492,25.789,87,-492,0.46,false
wv3:L10-B:MOB-20:031,ordinary,MOB-20,undead,L10,L10-B,surface,35,87,489,26.168,87,-489,0.46,false
wv3:L10-B:MOB-20:032,ordinary,MOB-20,undead,L10,L10-B,surface,35,84,492,25.801,84,-492,0.46,false
wv3:L10-B:MOB-20:033,ordinary,MOB-20,undead,L10,L10-B,surface,35,90,492,25.62,90,-492,0.46,false
wv3:L10-B:MOB-20:034,ordinary,MOB-20,undead,L10,L10-B,surface,35,87,495,25.224,87,-495,0.46,false
wv3:L10-B:MOB-20:035,ordinary,MOB-20,undead,L10,L10-B,surface,36,87,438,28.135,87,-438,0.46,false
wv3:L10-B:MOB-20:036,ordinary,MOB-20,undead,L10,L10-B,surface,36,87,441,28.053,87,-441,0.46,false
wv3:L10-B:MOB-20:037,ordinary,MOB-20,undead,L10,L10-B,surface,36,84,438,28.582,84,-438,0.46,false
wv3:L10-B:MOB-20:038,ordinary,MOB-20,undead,L10,L10-B,surface,36,90,438,27.726,90,-438,0.46,false
wv3:L10-B:MOB-20:039,ordinary,MOB-20,undead,L10,L10-B,surface,36,87,435,28.232,87,-435,0.46,false
wv3:L10-C:MOB-29:000,ordinary,MOB-29,v3_orc_raider,L10,L10-C,surface,46,-21,600,22.468,-21,-600,0.46,false
wv3:L10-C:MOB-29:001,ordinary,MOB-29,v3_orc_raider,L10,L10-C,surface,46,-18,600,22.56,-18,-600,0.46,false
wv3:L10-C:MOB-29:002,ordinary,MOB-29,v3_orc_raider,L10,L10-C,surface,46,-21,597,22.601,-21,-597,0.46,false
wv3:L10-C:MOB-29:003,ordinary,MOB-29,v3_orc_raider,L10,L10-C,surface,46,-24,600,22.42,-24,-600,0.46,false
wv3:L10-C:MOB-29:004,ordinary,MOB-29,v3_orc_raider,L10,L10-C,surface,46,-18,603,22.405,-18,-603,0.46,false
wv3:L10-C:MOB-29:005,ordinary,MOB-29,v3_orc_raider,L10,L10-C,surface,46,-6,588,23.31,-6,-588,0.46,false
wv3:L10-C:MOB-29:006,ordinary,MOB-29,v3_orc_raider,L10,L10-C,surface,46,-6,591,23.266,-6,-591,0.46,false
wv3:L10-C:MOB-29:007,ordinary,MOB-29,v3_orc_raider,L10,L10-C,surface,46,-6,585,23.326,-6,-585,0.46,false
wv3:L10-C:MOB-29:008,ordinary,MOB-29,v3_orc_raider,L10,L10-C,surface,46,-3,588,23.189,-3,-588,0.46,false
wv3:L10-C:MOB-29:009,ordinary,MOB-29,v3_orc_raider,L10,L10-C,surface,47,-9,591,23.284,-9,-591,0.46,false
wv3:L10-C:MOB-29:010,ordinary,MOB-29,v3_orc_raider,L10,L10-C,surface,47,-9,615,22.371,-9,-615,0.46,false
wv3:L10-C:MOB-29:011,ordinary,MOB-29,v3_orc_raider,L10,L10-C,surface,47,-9,612,22.452,-9,-612,0.46,false
wv3:L10-C:MOB-29:012,ordinary,MOB-29,v3_orc_raider,L10,L10-C,surface,47,-12,615,22.171,-12,-615,0.46,false
wv3:L10-C:MOB-29:013,ordinary,MOB-29,v3_orc_raider,L10,L10-C,surface,47,-6,615,22.602,-6,-615,0.46,false
wv3:L10-C:MOB-29:014,ordinary,MOB-29,v3_orc_raider,L10,L10-C,surface,47,-9,618,22.312,-9,-618,0.46,false
wv3:L10-C:MOB-29:015,ordinary,MOB-29,v3_orc_raider,L10,L10-C,surface,47,-33,615,22.98,-33,-615,0.46,false
wv3:L10-C:MOB-29:016,ordinary,MOB-29,v3_orc_raider,L10,L10-C,surface,47,-33,612,22.918,-33,-612,0.46,false
wv3:L10-C:MOB-29:017,ordinary,MOB-29,v3_orc_raider,L10,L10-C,surface,47,-30,615,22.626,-30,-615,0.46,false
wv3:L10-C:MOB-29:018,ordinary,MOB-29,v3_orc_raider,L10,L10-C,surface,48,-36,615,23.37,-36,-615,0.46,false
wv3:L10-C:MOB-29:019,ordinary,MOB-29,v3_orc_raider,L10,L10-C,surface,48,-33,618,23.051,-33,-618,0.46,false
wv3:L10-C:MOB-29:020,ordinary,MOB-29,v3_orc_raider,L10,L10-C,surface,48,-24,579,22.836,-24,-579,0.46,false
wv3:L10-C:MOB-29:021,ordinary,MOB-29,v3_orc_raider,L10,L10-C,surface,48,-24,582,22.852,-24,-582,0.46,false
wv3:L10-C:MOB-29:022,ordinary,MOB-29,v3_orc_raider,L10,L10-C,surface,48,-21,579,23.066,-21,-579,0.46,false
wv3:L10-C:MOB-29:023,ordinary,MOB-29,v3_orc_raider,L10,L10-C,surface,48,-24,576,22.786,-24,-576,0.46,false
wv3:L10-C:MOB-29:024,ordinary,MOB-29,v3_orc_raider,L10,L10-C,surface,48,-21,582,23.068,-21,-582,0.46,false
wv3:L10-C:MOB-29:025,ordinary,MOB-29,v3_orc_raider,L10,L10-C,surface,48,6,603,22.969,6,-603,0.46,false
wv3:L10-C:MOB-29:026,ordinary,MOB-29,v3_orc_raider,L10,L10-C,surface,49,3,603,23.044,3,-603,0.46,false
wv3:L10-C:MOB-29:027,ordinary,MOB-29,v3_orc_raider,L10,L10-C,surface,49,6,600,22.863,6,-600,0.46,false
wv3:L10-C:MOB-29:028,ordinary,MOB-29,v3_orc_raider,L10,L10-C,surface,49,6,606,23.082,6,-606,0.46,false
wv3:L10-C:MOB-29:029,ordinary,MOB-29,v3_orc_raider,L10,L10-C,surface,49,9,603,22.856,9,-603,0.46,false
wv3:L10-C:MOB-29:030,ordinary,MOB-29,v3_orc_raider,L10,L10-C,surface,49,-48,600,24.252,-48,-600,0.46,false
wv3:L10-C:MOB-29:031,ordinary,MOB-29,v3_orc_raider,L10,L10-C,surface,49,-48,603,24.46,-48,-603,0.46,false
wv3:L10-C:MOB-29:032,ordinary,MOB-29,v3_orc_raider,L10,L10-C,surface,49,-48,597,23.992,-48,-597,0.46,false
wv3:L10-C:MOB-29:033,ordinary,MOB-29,v3_orc_raider,L10,L10-C,surface,49,-51,600,24.545,-51,-600,0.46,false
wv3:L10-C:MOB-29:034,ordinary,MOB-29,v3_orc_raider,L10,L10-C,surface,49,-45,603,24.114,-45,-603,0.46,false
wv3:L10-C:MOB-29:035,ordinary,MOB-29,v3_orc_raider,L10,L10-C,surface,50,-21,630,22.379,-21,-630,0.46,false
wv3:L10-C:MOB-29:036,ordinary,MOB-29,v3_orc_raider,L10,L10-C,surface,50,-21,627,22.226,-21,-627,0.46,false
wv3:L10-C:MOB-29:037,ordinary,MOB-29,v3_orc_raider,L10,L10-C,surface,50,-18,630,22.243,-18,-630,0.46,false
wv3:L10-C:MOB-29:038,ordinary,MOB-29,v3_orc_raider,L10,L10-C,surface,50,-24,630,22.581,-24,-630,0.46,false
wv3:L10-C:MOB-29:039,ordinary,MOB-29,v3_orc_raider,L10,L10-C,surface,50,-18,627,22.107,-18,-627,0.46,false
wv3:L10-C:MOB-29:040,ordinary,MOB-29,v3_orc_raider,L10,L10-C,surface,50,-9,567,22.875,-9,-567,0.46,false
wv3:L10-C:MOB-29:041,ordinary,MOB-29,v3_orc_raider,L10,L10-C,surface,50,-9,570,23.059,-9,-570,0.46,false
wv3:L10-C:MOB-29:042,ordinary,MOB-29,v3_orc_raider,L10,L10-C,surface,50,-12,567,22.924,-12,-567,0.46,false
wv3:L10-C:MOB-29:043,ordinary,MOB-29,v3_orc_raider,L10,L10-C,surface,51,-6,567,22.788,-6,-567,0.46,false
wv3:L10-C:MOB-29:044,ordinary,MOB-29,v3_orc_raider,L10,L10-C,surface,51,-9,564,22.667,-9,-564,0.46,false
wv3:L10-C:MOB-29:045,ordinary,MOB-29,v3_orc_raider,L10,L10-C,surface,51,6,627,23.892,6,-627,0.46,false
wv3:L10-C:MOB-29:046,ordinary,MOB-29,v3_orc_raider,L10,L10-C,surface,51,6,624,23.795,6,-624,0.46,false
wv3:L10-C:MOB-29:047,ordinary,MOB-29,v3_orc_raider,L10,L10-C,surface,51,3,627,23.562,3,-627,0.46,false
wv3:L10-C:MOB-29:048,ordinary,MOB-29,v3_orc_raider,L10,L10-C,surface,51,9,627,24.184,9,-627,0.46,false
wv3:L10-C:MOB-29:049,ordinary,MOB-29,v3_orc_raider,L10,L10-C,surface,51,6,630,23.975,6,-630,0.46,false
wv3:L10-C:MOB-29:050,ordinary,MOB-29,v3_orc_raider,L10,L10-C,surface,51,9,576,22.203,9,-576,0.46,false
wv3:L10-C:MOB-29:051,ordinary,MOB-29,v3_orc_raider,L10,L10-C,surface,51,9,573,22.227,9,-573,0.46,false
wv3:L10-C:MOB-29:052,ordinary,MOB-29,v3_orc_raider,L10,L10-C,surface,52,12,576,22.062,12,-576,0.46,false
wv3:L10-C:MOB-29:053,ordinary,MOB-29,v3_orc_raider,L10,L10-C,surface,52,6,573,22.37,6,-573,0.46,false
wv3:L10-C:MOB-29:054,ordinary,MOB-29,v3_orc_raider,L10,L10-C,surface,52,12,573,22.136,12,-573,0.46,false
wv3:L10-C:MOB-29:055,ordinary,MOB-29,v3_orc_raider,L10,L10-C,surface,52,-39,567,20.586,-39,-567,0.46,false
wv3:L10-C:MOB-29:056,ordinary,MOB-29,v3_orc_raider,L10,L10-C,surface,52,-39,570,20.868,-39,-570,0.46,false
wv3:L10-C:MOB-29:057,ordinary,MOB-29,v3_orc_raider,L10,L10-C,surface,52,-36,567,20.949,-36,-567,0.46,false
wv3:L10-C:MOB-29:058,ordinary,MOB-29,v3_orc_raider,L10,L10-C,surface,52,-42,567,20.273,-42,-567,0.46,false
wv3:L10-C:MOB-29:059,ordinary,MOB-29,v3_orc_raider,L10,L10-C,surface,52,-39,564,20.32,-39,-564,0.46,false
wv3:L11-A:MOB-12:000,ordinary,MOB-12,v3_reed_mantis,L11,L11-A,surface,20,-678,417,14.354,-678,-417,0.46,false
wv3:L11-A:MOB-12:001,ordinary,MOB-12,v3_reed_mantis,L11,L11-A,surface,20,-678,414,14.258,-678,-414,0.46,false
wv3:L11-A:MOB-12:002,ordinary,MOB-12,v3_reed_mantis,L11,L11-A,surface,20,-675,417,14.324,-675,-417,0.46,false
wv3:L11-A:MOB-12:003,ordinary,MOB-12,v3_reed_mantis,L11,L11-A,surface,20,-681,417,14.362,-681,-417,0.46,false
wv3:L11-A:MOB-12:004,ordinary,MOB-12,v3_reed_mantis,L11,L11-A,surface,20,-678,420,14.45,-678,-420,0.46,false
wv3:L11-A:MOB-12:005,ordinary,MOB-12,v3_reed_mantis,L11,L11-A,surface,21,-666,402,13.88,-666,-402,0.46,false
wv3:L11-A:MOB-12:006,ordinary,MOB-12,v3_reed_mantis,L11,L11-A,surface,21,-666,405,13.917,-666,-405,0.46,false
wv3:L11-A:MOB-12:007,ordinary,MOB-12,v3_reed_mantis,L11,L11-A,surface,21,-669,402,13.915,-669,-402,0.46,false
wv3:L11-A:MOB-12:008,ordinary,MOB-12,v3_reed_mantis,L11,L11-A,surface,21,-663,402,13.825,-663,-402,0.46,false
wv3:L11-A:MOB-12:009,ordinary,MOB-12,v3_reed_mantis,L11,L11-A,surface,21,-666,399,13.855,-666,-399,0.46,false
wv3:L11-A:MOB-12:010,ordinary,MOB-12,v3_reed_mantis,L11,L11-A,surface,22,-690,402,13.663,-690,-402,0.46,false
wv3:L11-A:MOB-12:011,ordinary,MOB-12,v3_reed_mantis,L11,L11-A,surface,22,-690,405,13.773,-690,-405,0.46,false
wv3:L11-A:MOB-12:012,ordinary,MOB-12,v3_reed_mantis,L11,L11-A,surface,22,-687,402,13.75,-687,-402,0.46,false
wv3:L11-A:MOB-12:013,ordinary,MOB-12,v3_reed_mantis,L11,L11-A,surface,22,-693,402,13.559,-693,-402,0.46,false
wv3:L11-A:MOB-12:014,ordinary,MOB-12,v3_reed_mantis,L11,L11-A,surface,22,-690,399,13.566,-690,-399,0.46,false
wv3:L11-A:MOB-12:015,ordinary,MOB-12,v3_reed_mantis,L11,L11-A,surface,23,-663,429,14.222,-663,-429,0.46,false
wv3:L11-A:MOB-12:016,ordinary,MOB-12,v3_reed_mantis,L11,L11-A,surface,23,-666,429,14.347,-666,-429,0.46,false
wv3:L11-A:MOB-12:017,ordinary,MOB-12,v3_reed_mantis,L11,L11-A,surface,23,-663,426,14.187,-663,-426,0.46,false
wv3:L11-A:MOB-12:018,ordinary,MOB-12,v3_reed_mantis,L11,L11-A,surface,23,-663,432,14.248,-663,-432,0.46,false
wv3:L11-A:MOB-12:019,ordinary,MOB-12,v3_reed_mantis,L11,L11-A,surface,23,-660,429,14.087,-660,-429,0.46,false
wv3:L11-A:MOB-12:020,ordinary,MOB-12,v3_reed_mantis,L11,L11-A,surface,24,-693,429,14.754,-693,-429,0.46,false
wv3:L11-A:MOB-12:021,ordinary,MOB-12,v3_reed_mantis,L11,L11-A,surface,24,-690,429,14.782,-690,-429,0.46,false
wv3:L11-A:MOB-12:022,ordinary,MOB-12,v3_reed_mantis,L11,L11-A,surface,24,-693,426,14.634,-693,-426,0.46,false
wv3:L11-A:MOB-12:023,ordinary,MOB-12,v3_reed_mantis,L11,L11-A,surface,24,-693,432,14.864,-693,-432,0.46,false
wv3:L11-A:MOB-12:024,ordinary,MOB-12,v3_reed_mantis,L11,L11-A,surface,24,-696,429,14.712,-696,-429,0.46,false
wv3:L11-A:MOB-12:025,ordinary,MOB-12,v3_reed_mantis,L11,L11-A,surface,25,-651,414,13.496,-651,-414,0.46,false
wv3:L11-A:MOB-12:026,ordinary,MOB-12,v3_reed_mantis,L11,L11-A,surface,25,-654,414,13.637,-654,-414,0.46,false
wv3:L11-A:MOB-12:027,ordinary,MOB-12,v3_reed_mantis,L11,L11-A,surface,25,-651,417,13.524,-651,-417,0.46,false
wv3:L11-A:MOB-12:028,ordinary,MOB-12,v3_reed_mantis,L11,L11-A,surface,25,-651,411,13.471,-651,-411,0.46,false
wv3:L11-A:MOB-12:029,ordinary,MOB-12,v3_reed_mantis,L11,L11-A,surface,25,-648,414,13.347,-648,-414,0.46,false
